session,site,species_order,family,binomial,species,size_bin,size_bin_lengths,habitat,octocoral,stony,relief_cm,predator_presence,nocturnal,position,behavior,max_length,colouration,cryptic_behaviour,trophic_position,shape,SVC_date,SVC_max_depth,SVC_abundance,SVC_area,SVC_density,prey_date,prey_depth,prey_abundance,prey_area,prey_density,SVC_prey_difference,total_density,log_difference,average_depth
193,BISC-W12,Perciformes,Acanthuridae,Acanthurus coeruleus,blue tang,3,12.91456,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,36,colourful,0,herbivore,compressiform,2015-03-18,62,2,176.7145868,0.011317684839811989,2015-03-18,40.775,0,160,0,0.011317684839811989,0.011317684839811989,2.5110360215999856,51.3875
193,BISC-W12,Tetraodontiformes,Tetraodontidae,Canthigaster rostrata,sharpnose puffer,1,3.63321,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,12,colourful,0,omnivore,globiform,2015-03-18,62,3,176.7145868,0.016976527259717985,2015-03-18,40.775,10,160,0.0625,-0.04552347274028201,0.07947652725971799,-1.2619730401307976,51.3875
193,BISC-W12,Perciformes,Labridae,Scarus taeniopterus,princess parrotfish,4,17.94356,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,35,colourful,0,herbivore,fusiform,2015-03-18,62,1,176.7145868,0.005658842419905994,2015-03-18,40.775,0,160,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,51.3875
193,BISC-W12,Perciformes,Pomacentridae,Chromis cyanea,blue chromis,2,7.533217,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,25,colourful,1,planktivore,compressiform,2015-03-18,62,3,176.7145868,0.016976527259717985,2015-03-18,40.775,7,160,0.04375,-0.026773472740282012,0.060726527259717986,-0.9120245789530159,51.3875
193,BISC-W12,Perciformes,Pomacentridae,Chromis multilineata,brown chromis,2,7.533217,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,20,neutral,0,planktivore,fusiform,2015-03-18,62,4,176.7145868,0.022635369679623978,2015-03-18,40.775,0,160,0,0.022635369679623978,0.022635369679623978,3.1627443053170374,51.3875
193,BISC-W12,Perciformes,Pomacentridae,Stegastes partitus,bicolor damselfish,1,3.63321,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,10,colourful,0,omnivore,compressiform,2015-03-18,62,1,176.7145868,0.005658842419905994,2015-03-18,40.775,58,160,0.3625,-0.356841157580094,0.368158842419906,-3.9998336383530537,51.3875
193,BISC-W12,Perciformes,Labridae,Sparisoma aurofrenatum,redband parrotfish,1,3.63321,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,28,colourful,1,herbivore,fusiform,2015-03-18,62,1,176.7145868,0.005658842419905994,2015-03-18,40.775,17,160,0.10625,-0.100591157580094,0.111908842419906,-2.779216899187606,51.3875
193,BISC-W12,Perciformes,Labridae,Thalassoma bifasciatum,bluehead wrasse,1,3.63321,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,25,colourful,0,planktivore,fusiform,2015-03-18,62,6.75,176.7145868,0.03819718633436547,2015-03-18,40.775,23,160,0.14375,-0.10555281366563452,0.18194718633436546,-1.3064031494173474,51.3875
193,BISC-W12,Perciformes,Labridae,Halichoeres garnoti,yellowhead wrasse,1,3.63321,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,19.3,colourful,0,invertivore,elongated,2015-03-18,62,1,176.7145868,0.005658842419905994,2015-03-18,40.775,11,160,0.06875,-0.06309115758009401,0.074408842419906,-2.348971762080955,51.3875
193,BISC-W12,Perciformes,Labridae,Scarus iseri,striped parrotfish,2,7.533217,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,35,colourful,0,herbivore,fusiform,2015-03-18,62,3.75,176.7145868,0.021220659074647482,2015-03-18,40.775,2,160,0.0125,0.008720659074647481,0.03372065907464748,0.4983327596524809,51.3875
193,BISC-W12,Perciformes,Acanthuridae,Acanthurus tractus,ocean surgeonfish,3,12.91456,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,35,neutral,0,herbivore,compressiform,2015-03-18,62,1,176.7145868,0.005658842419905994,2015-03-18,40.775,2,160,0.0125,-0.006841157580094006,0.018158842419905993,-0.7067440268238636,51.3875
193,BISC-W12,Perciformes,Pomacentridae,Stegastes partitus,bicolor damselfish,2,7.533217,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,10,colourful,0,omnivore,compressiform,2015-03-18,62,87,176.7145868,0.49231929053182155,2015-03-18,40.775,82,160,0.5125,-0.020180709468178404,1.0048192905318216,-0.04009341682190104,51.3875
193,BISC-W12,Perciformes,Labridae,Sparisoma aurofrenatum,redband parrotfish,3,12.91456,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,28,colourful,1,herbivore,fusiform,2015-03-18,62,2,176.7145868,0.011317684839811989,2015-03-18,40.775,6,160,0.0375,-0.02618231516018801,0.048817684839811984,-1.1396222196937527,51.3875
193,BISC-W12,Perciformes,Labridae,Halichoeres garnoti,yellowhead wrasse,2,7.533217,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,19.3,colourful,0,invertivore,elongated,2015-03-18,62,5,176.7145868,0.028294212099529974,2015-03-18,40.775,26,160,0.1625,-0.13420578790047002,0.19079421209953,-1.7194230330929254,51.3875
193,BISC-W12,Perciformes,Acanthuridae,Acanthurus tractus,ocean surgeonfish,4,17.94356,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,35,neutral,0,herbivore,compressiform,2015-03-18,62,14,176.7145868,0.07922379387868393,2015-03-18,40.775,4,160,0.025,0.05422379387868393,0.10422379387868394,1.126723614628752,51.3875
193,BISC-W12,Perciformes,Serranidae,Hypoplectrus unicolor,butter hamlet,2,7.533217,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,13,neutral,1,carnivore,compressiform,2015-03-18,62,1,176.7145868,0.005658842419905994,2015-03-18,40.775,4,160,0.025,-0.019341157580094005,0.030658842419905998,-1.3621508794009616,51.3875
193,BISC-W12,Perciformes,Haemulidae,Haemulon plumierii,white grunt,5,24.92844,Continuous,40,10,37.80769230769231,0,0,demersal,schooling,59,silvering,0,carnivore,compressiform,2015-03-18,62,1,176.7145868,0.005658842419905994,2015-03-18,40.775,0,160,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,51.3875
193,BISC-W12,Perciformes,Pomacanthidae,Pomacanthus arcuatus,gray angelfish,5,24.92844,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,60,neutral,0,omnivore,compressiform,2015-03-18,62,1,176.7145868,0.005658842419905994,2015-03-18,40.775,0,160,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,51.3875
193,BISC-W12,Perciformes,Labridae,Scarus taeniopterus,princess parrotfish,5,24.92844,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,35,colourful,0,herbivore,fusiform,2015-03-18,62,2,176.7145868,0.011317684839811989,2015-03-18,40.775,3,160,0.01875,-0.0074323151601880105,0.030067684839811988,-0.4721174697471451,51.3875
193,BISC-W12,Perciformes,Labridae,Sparisoma aurofrenatum,redband parrotfish,4,17.94356,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,28,colourful,1,herbivore,fusiform,2015-03-18,62,6,176.7145868,0.03395305451943597,2015-03-18,40.775,0,160,0,0.03395305451943597,0.03395305451943597,3.5540058616974464,51.3875
193,BISC-W12,Perciformes,Labridae,Thalassoma bifasciatum,bluehead wrasse,2,7.533217,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,25,colourful,0,planktivore,fusiform,2015-03-18,62,13.5,176.7145868,0.07639437266873093,2015-03-18,40.775,36,160,0.225,-0.14860562733126909,0.3013943726687309,-1.0716209258580678,51.3875
193,BISC-W12,Perciformes,Labridae,Sparisoma aurofrenatum,redband parrotfish,5,24.92844,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,28,colourful,1,herbivore,fusiform,2015-03-18,62,3,176.7145868,0.016976527259717985,2015-03-18,40.775,3,160,0.01875,-0.0017734727402820144,0.035726527259717984,-0.09408662557928249,51.3875
193,BISC-W12,Perciformes,Labridae,Thalassoma bifasciatum,bluehead wrasse,3,12.91456,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,25,colourful,0,planktivore,fusiform,2015-03-18,62,6.75,176.7145868,0.03819718633436547,2015-03-18,40.775,1,160,0.00625,0.03194718633436547,0.044447186334365466,1.687603498169174,51.3875
193,BISC-W12,Perciformes,Labridae,Halichoeres garnoti,yellowhead wrasse,3,12.91456,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,19.3,colourful,0,invertivore,elongated,2015-03-18,62,2,176.7145868,0.011317684839811989,2015-03-18,40.775,6,160,0.0375,-0.02618231516018801,0.048817684839811984,-1.1396222196937527,51.3875
193,BISC-W12,Perciformes,Labridae,Scarus iseri,striped parrotfish,3,12.91456,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,35,colourful,0,herbivore,fusiform,2015-03-18,62,1.25,176.7145868,0.007073553024882493,2015-03-18,40.775,0,160,0,0.007073553024882493,0.007073553024882493,2.0885936610869056,51.3875
193,BISC-W12,Beryciformes,Holocentridae,Holocentrus rufus,longspine squirrelfish,5,24.92844,Continuous,40,10,37.80769230769231,0,1,demersal,solitary,35,neutral,1,invertivore,fusiform,2015-03-18,62,1,176.7145868,0.005658842419905994,2015-03-18,40.775,1,160,0.00625,-5.91157580094006e-4,0.011908842419905995,-0.08505581024606279,51.3875
193,BISC-W12,Tetraodontiformes,Tetraodontidae,Sphoeroides spengleri,bandtail puffer,3,12.91456,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,15,camouflage,1,invertivore,fusiform,2015-03-18,62,1,176.7145868,0.005658842419905994,2015-03-18,40.775,0,160,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,51.3875
193,BISC-W12,Perciformes,Pomacanthidae,Holacanthus tricolor,rock beauty,4,17.94356,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,35,colourful,0,omnivore,compressiform,2015-03-18,62,1,176.7145868,0.005658842419905994,2015-03-18,40.775,0,160,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,51.3875
193,BISC-W12,Perciformes,Acanthuridae,Acanthurus coeruleus,blue tang,4,17.94356,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,36,colourful,0,herbivore,compressiform,2015-03-18,62,1,176.7145868,0.005658842419905994,2015-03-18,40.775,2,160,0.0125,-0.006841157580094006,0.018158842419905993,-0.7067440268238636,51.3875
193,BISC-W12,Perciformes,Pomacentridae,Chromis cyanea,blue chromis,3,12.91456,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,25,colourful,1,planktivore,compressiform,2015-03-18,62,1,176.7145868,0.005658842419905994,2015-03-18,40.775,0,160,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,51.3875
193,BISC-W12,Perciformes,Acanthuridae,Acanthurus tractus,ocean surgeonfish,5,24.92844,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,35,neutral,0,herbivore,compressiform,2015-03-18,62,1,176.7145868,0.005658842419905994,2015-03-18,40.775,0,160,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,51.3875
193,BISC-W12,Perciformes,Chaetodontidae,Chaetodon striatus,banded butterflyfish,3,12.91456,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,16,colourful,1,invertivore,compressiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,1,160,0.00625,-0.00625,0.00625,-1.981001468866583,51.3875
193,BISC-W12,Perciformes,Pomacentridae,Stegastes leucostictus,beaugregory,2,7.533217,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,10,neutral,0,omnivore,compressiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,1,160,0.00625,-0.00625,0.00625,-1.981001468866583,51.3875
193,BISC-W12,Perciformes,Haemulidae,Anisotremus surinamensis,black margate,5,24.92844,Continuous,40,10,37.80769230769231,1,0,demersal,solitary,76,silvering,1,invertivore,compressiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,1,160,0.00625,-0.00625,0.00625,-1.981001468866583,51.3875
193,BISC-W12,Perciformes,Gobiidae,Coryphopterus glaucofraenum,bridled goby,1,3.63321,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,8,camouflage,1,omnivore,elongated,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,9,160,0.05625,-0.05625,0.05625,-4.047427642434348,51.3875
193,BISC-W12,Perciformes,Gobiidae,Coryphopterus glaucofraenum,bridled goby,2,7.533217,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,8,camouflage,1,omnivore,elongated,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,1,160,0.00625,-0.00625,0.00625,-1.981001468866583,51.3875
193,BISC-W12,Perciformes,Gobiidae,Coryphopterus dicrus,colon goby,1,3.63321,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,5,camouflage,1,omnivore,elongated,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,1,160,0.00625,-0.00625,0.00625,-1.981001468866583,51.3875
193,BISC-W12,Perciformes,Acanthuridae,Acanthurus chirurgus,doctorfish,5,24.92844,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,35,neutral,0,herbivore,compressiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,2,160,0.0125,-0.0125,0.0125,-2.6026896854443837,51.3875
193,BISC-W12,Perciformes,Chaetodontidae,Chaetodon capistratus,foureye butterflyfish,2,7.533217,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,7.5,colourful,1,invertivore,compressiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,2,160,0.0125,-0.0125,0.0125,-2.6026896854443837,51.3875
193,BISC-W12,Perciformes,Haemulidae,Haemulon flavolineatum,french grunt,4,17.94356,Continuous,40,10,37.80769230769231,0,0,demersal,schooling,30,colourful,1,invertivore,fusiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,1,160,0.00625,-0.00625,0.00625,-1.981001468866583,51.3875
193,BISC-W12,Perciformes,Gobiidae,Gnatholepis thompsoni,goldspot goby,1,3.63321,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,8.2,camouflage,0,omnivore,elongated,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,11,160,0.06875,-0.06875,0.06875,-4.244917420701475,51.3875
193,BISC-W12,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,7.533217,Continuous,40,10,37.80769230769231,1,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,1,160,0.00625,-0.00625,0.00625,-1.981001468866583,51.3875
193,BISC-W12,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,17.94356,Continuous,40,10,37.80769230769231,1,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,3,160,0.01875,-0.01875,0.01875,-2.9831534913471307,51.3875
193,BISC-W12,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,24.92844,Continuous,40,10,37.80769230769231,1,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,1,160,0.00625,-0.00625,0.00625,-1.981001468866583,51.3875
193,BISC-W12,Perciformes,Labridae,Sparisoma atomarium,greenblotch parrotfish,1,3.63321,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,25,colourful,1,herbivore,fusiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,9,160,0.05625,-0.05625,0.05625,-4.047427642434348,51.3875
193,BISC-W12,Perciformes,Labridae,Sparisoma atomarium,greenblotch parrotfish,2,7.533217,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,25,colourful,1,herbivore,fusiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,8,160,0.05,-0.05,0.05,-3.9318256327243257,51.3875
193,BISC-W12,Perciformes,Serranidae,Serranus tigrinus,harlequin bass,2,7.533217,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,12.3,camouflage,1,invertivore,fusiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,4,160,0.025,-0.025,0.025,-3.2580965380214817,51.3875
193,BISC-W12,Perciformes,Gobiidae,Coryphopterus eidolon,pallid goby,1,3.63321,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,6,camouflage,1,omnivore,elongated,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,2,160,0.0125,-0.0125,0.0125,-2.6026896854443837,51.3875
193,BISC-W12,Perciformes,Labridae,Scarus taeniopterus,princess parrotfish,1,3.63321,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,35,colourful,0,herbivore,fusiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,1,160,0.00625,-0.00625,0.00625,-1.981001468866583,51.3875
193,BISC-W12,Perciformes,Labridae,Scarus taeniopterus,princess parrotfish,2,7.533217,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,35,colourful,0,herbivore,fusiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,6,160,0.0375,-0.0375,0.0375,-3.6506582412937383,51.3875
193,BISC-W12,Perciformes,Pomacanthidae,Holacanthus ciliaris,queen angelfish,6,47.70199,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,45,colourful,0,invertivore,compressiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,1,160,0.00625,-0.00625,0.00625,-1.981001468866583,51.3875
193,BISC-W12,Perciformes,Labridae,Sparisoma aurofrenatum,redband parrotfish,2,7.533217,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,28,colourful,1,herbivore,fusiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,25,160,0.15625,-0.15625,0.15625,-5.05783689558055,51.3875
193,BISC-W12,Perciformes,Chaetodontidae,Chaetodon sedentarius,reef butterflyfish,2,7.533217,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,15,colourful,1,invertivore,compressiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,2,160,0.0125,-0.0125,0.0125,-2.6026896854443837,51.3875
193,BISC-W12,Perciformes,Chaenopsidae,Acanthemblemaria aspera,roughhead blenny,1,3.63321,Continuous,40,10,37.80769230769231,0,0,benthic,solitary,4,camouflage,1,invertivore,elongated,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,6,160,0.0375,-0.0375,0.0375,-3.6506582412937383,51.3875
193,BISC-W12,Perciformes,Labridae,Bodianus rufus,spanish hogfish,1,3.63321,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,40,colourful,0,invertivore,fusiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,1,160,0.00625,-0.00625,0.00625,-1.981001468866583,51.3875
193,BISC-W12,Perciformes,Chaetodontidae,Chaetodon ocellatus,spotfin butterflyfish,2,7.533217,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,20,colourful,0,invertivore,compressiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,1,160,0.00625,-0.00625,0.00625,-1.981001468866583,51.3875
193,BISC-W12,Perciformes,Chaetodontidae,Chaetodon ocellatus,spotfin butterflyfish,4,17.94356,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,20,colourful,0,invertivore,compressiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,1,160,0.00625,-0.00625,0.00625,-1.981001468866583,51.3875
193,BISC-W12,Perciformes,Sciaenidae,Equetus punctatus,spotted drum,4,17.94356,Continuous,40,10,37.80769230769231,0,1,demersal,solitary,25,colourful,1,invertivore,fusiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,1,160,0.00625,-0.00625,0.00625,-1.981001468866583,51.3875
193,BISC-W12,Beryciformes,Holocentridae,Holocentrus adscensionis,squirrelfish,5,24.92844,Continuous,40,10,37.80769230769231,0,1,demersal,solitary,60.8,neutral,1,invertivore,fusiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,4,160,0.025,-0.025,0.025,-3.2580965380214817,51.3875
193,BISC-W12,Perciformes,Labridae,Sparisoma viride,stoplight parrotfish,5,24.92844,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,50,colourful,0,omnivore,fusiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,1,160,0.00625,-0.00625,0.00625,-1.981001468866583,51.3875
193,BISC-W12,Perciformes,Labridae,Scarus iseri,striped parrotfish,1,3.63321,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,35,colourful,0,herbivore,fusiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,1,160,0.00625,-0.00625,0.00625,-1.981001468866583,51.3875
193,BISC-W12,Perciformes,Haemulidae,Haemulon plumierii,white grunt,4,17.94356,Continuous,40,10,37.80769230769231,0,0,demersal,schooling,59,silvering,0,carnivore,compressiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,2,160,0.0125,-0.0125,0.0125,-2.6026896854443837,51.3875
193,BISC-W12,Tetraodontiformes,Monacanthidae,Cantherhines macrocerus,whitespotted filefish,5,24.92844,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,40,colourful,1,omnivore,compressiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,1,160,0.00625,-0.00625,0.00625,-1.981001468866583,51.3875
193,BISC-W12,Tetraodontiformes,Monacanthidae,Cantherhines macrocerus,whitespotted filefish,6,47.70199,Continuous,40,10,37.80769230769231,0,0,demersal,solitary,40,colourful,1,omnivore,compressiform,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,1,160,0.00625,-0.00625,0.00625,-1.981001468866583,51.3875
193,BISC-W12,Perciformes,Labridae,Halichoeres garnoti,yellowhead wrasse,4,17.94356,Continuous,40,10,37.80769230769231,0,0,demersal,shoaling,19.3,colourful,0,invertivore,elongated,2015-03-18,62,0,176.7145868,0,2015-03-18,40.775,1,160,0.00625,-0.00625,0.00625,-1.981001468866583,51.3875
194,BISC-W60-11c,Perciformes,Chaetodontidae,Chaetodon ocellatus,spotfin butterflyfish,2,7.533217,Continuous,65,5,25.615384615384617,0,0,demersal,solitary,20,colourful,0,invertivore,compressiform,2015-03-18,57,1,176.7145868,0.005658842419905994,2015-03-18,34.125,1,160,0.00625,-5.91157580094006e-4,0.011908842419905995,-0.08505581024606279,45.5625
194,BISC-W60-11c,Tetraodontiformes,Monacanthidae,Aluterus scriptus,scrawled filefish,6,47.70199,Continuous,65,5,25.615384615384617,0,0,demersal,solitary,110,colourful,1,omnivore,compressiform,2015-03-18,57,2,176.7145868,0.011317684839811989,2015-03-18,34.125,6,160,0.0375,-0.02618231516018801,0.048817684839811984,-1.1396222196937527,45.5625
194,BISC-W60-11c,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,12.91456,Continuous,65,5,25.615384615384617,1,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-18,57,1,176.7145868,0.005658842419905994,2015-03-18,34.125,0,160,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,45.5625
194,BISC-W60-11c,Perciformes,Labridae,Scarus coeruleus,blue parrotfish,6,47.70199,Continuous,65,5,25.615384615384617,0,0,demersal,solitary,90,neutral,1,omnivore,fusiform,2015-03-18,57,3,176.7145868,0.016976527259717985,2015-03-18,34.125,0,160,0,0.016976527259717985,0.016976527259717985,2.889066865767848,45.5625
194,BISC-W60-11c,Perciformes,Acanthuridae,Acanthurus coeruleus,blue tang,3,12.91456,Continuous,65,5,25.615384615384617,0,0,demersal,solitary,36,colourful,0,herbivore,compressiform,2015-03-18,57,1,176.7145868,0.005658842419905994,2015-03-18,34.125,0,160,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,45.5625
194,BISC-W60-11c,Perciformes,Labridae,Sparisoma atomarium,greenblotch parrotfish,1,3.63321,Continuous,65,5,25.615384615384617,0,0,demersal,shoaling,25,colourful,1,herbivore,fusiform,2015-03-18,57,1,176.7145868,0.005658842419905994,2015-03-18,34.125,10,160,0.0625,-0.056841157580094004,0.068158842419906,-2.2550942472781257,45.5625
194,BISC-W60-11c,Perciformes,Pomacentridae,Stegastes partitus,bicolor damselfish,1,3.63321,Continuous,65,5,25.615384615384617,0,0,demersal,solitary,10,colourful,0,omnivore,compressiform,2015-03-18,57,36.75,176.7145868,0.2079624589315453,2015-03-18,34.125,61,160,0.38125,-0.17328754106845468,0.5892124589315453,-0.6039202313154886,45.5625
194,BISC-W60-11c,Perciformes,Labridae,Sparisoma aurofrenatum,redband parrotfish,2,7.533217,Continuous,65,5,25.615384615384617,0,0,demersal,shoaling,28,colourful,1,herbivore,fusiform,2015-03-18,57,3.25,176.7145868,0.018391237864694484,2015-03-18,34.125,22,160,0.1375,-0.11910876213530552,0.1558912378646945,-1.9660490180446586,45.5625
194,BISC-W60-11c,Perciformes,Labridae,Halichoeres garnoti,yellowhead wrasse,1,3.63321,Continuous,65,5,25.615384615384617,0,0,demersal,shoaling,19.3,colourful,0,invertivore,elongated,2015-03-18,57,1,176.7145868,0.005658842419905994,2015-03-18,34.125,23,160,0.14375,-0.138091157580094,0.14940884241990599,-3.0790624578325843,45.5625
194,BISC-W60-11c,Perciformes,Acanthuridae,Acanthurus tractus,ocean surgeonfish,3,12.91456,Continuous,65,5,25.615384615384617,0,0,demersal,solitary,35,neutral,0,herbivore,compressiform,2015-03-18,57,1,176.7145868,0.005658842419905994,2015-03-18,34.125,0,160,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,45.5625
194,BISC-W60-11c,Perciformes,Labridae,Sparisoma viride,stoplight parrotfish,4,17.94356,Continuous,65,5,25.615384615384617,0,0,demersal,shoaling,50,colourful,0,omnivore,fusiform,2015-03-18,57,1,176.7145868,0.005658842419905994,2015-03-18,34.125,0,160,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,45.5625
194,BISC-W60-11c,Perciformes,Labridae,Thalassoma bifasciatum,bluehead wrasse,2,7.533217,Continuous,65,5,25.615384615384617,0,0,demersal,shoaling,25,colourful,0,planktivore,fusiform,2015-03-18,57,32,176.7145868,0.18108295743699182,2015-03-18,34.125,13,160,0.08125,0.09983295743699182,0.2623329574369918,0.7946990036748112,45.5625
194,BISC-W60-11c,Perciformes,Acanthuridae,Acanthurus chirurgus,doctorfish,4,17.94356,Continuous,65,5,25.615384615384617,0,0,demersal,solitary,35,neutral,0,herbivore,compressiform,2015-03-18,57,11.25,176.7145868,0.06366197722394244,2015-03-18,34.125,3,160,0.01875,0.04491197722394244,0.08241197722394245,1.1860198592630624,45.5625
194,BISC-W60-11c,Perciformes,Labridae,Halichoeres garnoti,yellowhead wrasse,2,7.533217,Continuous,65,5,25.615384615384617,0,0,demersal,shoaling,19.3,colourful,0,invertivore,elongated,2015-03-18,57,3,176.7145868,0.016976527259717985,2015-03-18,34.125,15,160,0.09375,-0.07677347274028201,0.11072652725971799,-1.6621749781946873,45.5625
194,BISC-W60-11c,Perciformes,Acanthuridae,Acanthurus tractus,ocean surgeonfish,4,17.94356,Continuous,65,5,25.615384615384617,0,0,demersal,solitary,35,neutral,0,herbivore,compressiform,2015-03-18,57,21,176.7145868,0.11883569081802589,2015-03-18,34.125,0,160,0,0.11883569081802589,0.11883569081802589,4.786121561328903,45.5625
194,BISC-W60-11c,Perciformes,Labridae,Sparisoma viride,stoplight parrotfish,5,24.92844,Continuous,65,5,25.615384615384617,0,0,demersal,shoaling,50,colourful,0,omnivore,fusiform,2015-03-18,57,11,176.7145868,0.062247266618965943,2015-03-18,34.125,1,160,0.00625,0.055997266618965945,0.06849726661896595,2.1660504422968097,45.5625
