site,transect,date,depth_m,name,transect_distance,relief_cm
WFGB#1,North,28-Aug-19,100,Jonathan Langham,30,150
WFGB#1,North,28-Aug-19,100,Jonathan Langham,40,50
WFGB#1,North,28-Aug-19,100,Jonathan Langham,50,10
WFGB#1,North,28-Aug-19,100,Jonathan Langham,58,100
WFGB#1,South,28-Aug-19,70,Louise Patricio,75,200
WFGB#1,South,28-Aug-19,70,Louise Patricio,73,200
WFGB#1,South,28-Aug-19,70,Louise Patricio,59,100
WFGB#1,South,28-Aug-19,70,Louise Patricio,44,200
WFGB#1,South,28-Aug-19,70,Louise Patricio,33,300
WFGB#1,South,28-Aug-19,73,Louise Patricio,25,175
WFGB#1,South,28-Aug-19,73,Louise Patricio,30,200
WFGB#1,South,28-Aug-19,73,Louise Patricio,35,200
WFGB#1,South,28-Aug-19,73,Louise Patricio,42,175
WFGB#1,South,28-Aug-19,73,Louise Patricio,52,125
WFGB#1,South,28-Aug-19,73,Louise Patricio,58,125
WFGB#1,South,28-Aug-19,73,Louise Patricio,70,125
WFGB#1,South,28-Aug-19,73,Louise Patricio,75,175
WFGB#1,West,28-Aug-19,78,Alexandra Davis,25,100
WFGB#1,West,28-Aug-19,78,Alexandra Davis,30,0
WFGB#1,West,28-Aug-19,78,Alexandra Davis,35,10
WFGB#1,West,28-Aug-19,78,Alexandra Davis,40,100
WFGB#1,West,28-Aug-19,78,Alexandra Davis,45,100
WFGB#1,West,28-Aug-19,78,Alexandra Davis,50,80
WFGB#1,West,28-Aug-19,78,Alexandra Davis,55,160
WFGB#1,West,28-Aug-19,78,Alexandra Davis,60,60
WFGB#1,West,28-Aug-19,78,Alexandra Davis,65,30
WFGB#1,West,28-Aug-19,78,Alexandra Davis,70,130
WFGB#1,West,28-Aug-19,78,Alexandra Davis,75,300
WFGB#3,East,28-Aug-19,75,Alexandra Davis,25,20
WFGB#3,East,28-Aug-19,75,Alexandra Davis,30,350
WFGB#3,East,28-Aug-19,75,Alexandra Davis,35,120
WFGB#3,East,28-Aug-19,75,Alexandra Davis,40,250
WFGB#3,East,28-Aug-19,75,Alexandra Davis,45,80
WFGB#3,East,28-Aug-19,75,Alexandra Davis,50,150
WFGB#3,East,28-Aug-19,75,Alexandra Davis,55,180
WFGB#3,East,28-Aug-19,75,Alexandra Davis,60,100
WFGB#3,East,28-Aug-19,75,Alexandra Davis,65,300
WFGB#3,East,28-Aug-19,75,Alexandra Davis,70,10
WFGB#3,East,28-Aug-19,75,Alexandra Davis,75,200
WFGB#3,South,28-Aug-19,75,Michelle Johnston,75,200
WFGB#3,South,28-Aug-19,75,Michelle Johnston,71,200
WFGB#3,South,28-Aug-19,75,Michelle Johnston,69,200
WFGB#3,South,28-Aug-19,75,Michelle Johnston,64,200
WFGB#3,South,28-Aug-19,75,Michelle Johnston,60,200
WFGB#3,South,28-Aug-19,75,Michelle Johnston,49,200
WFGB#3,South,28-Aug-19,75,Michelle Johnston,43,200
WFGB#3,South,28-Aug-19,75,Michelle Johnston,31,200
WFGB#3,South,28-Aug-19,75,Michelle Johnston,25,200
WFGB#2,North,29-Aug-16,80,Stephanie Green,,600
WFGB#2,East,29-Aug-16,85,Stephanie Green,,400
WFGB#2,South,29-Aug-16,80,Kevin Buch,,250
WFGB#2,West,29-Aug-16,70,Michelle Johnston,,500
WFGB#2,North,29-Aug-16,81,Steve Gitings,,300
WFGB#2,East,29-Aug-16,79,Stephanie Green,,200
WFGB#2,South,29-Aug-16,80,Kevin Buch,,250
WFGB#2,West,29-Aug-16,76,Michelle Johnston,,800
EFGB#4,North,31-Aug-16,70,Michelle Johnston,,300
EFGB#4,East,31-Aug-16,73,Steve Gitings,,150
EFGB#4,South,31-Aug-16,80,Stephanie Green,,400
EFGB#4,West,31-Aug-16,67,Kevin Buch,,300
EFGB#4,North,31-Aug-16,65,Michelle Johnston,,500
EFGB#4,East,31-Aug-16,70,Steve Gitings,,200
EFGB#4,South,31-Aug-16,61,Stephanie Green,,400
EFGB#4,West,31-Aug-16,70,Kevin Buch,,300
EFGB#6,North,31-Aug-16,68,Kevin Buch,,250
EFGB#6,East,31-Aug-16,60,Michelle Johnston,,300
EFGB#6,South,31-Aug-16,65,Raven Walker,,600
EFGB#6,West,31-Aug-16,67,Stephanie Green,,400
EFGB#6,North,31-Aug-16,68,Kevin Buch,,250
EFGB#6,East,31-Aug-16,62,Michelle Johnston,,500
EFGB#6,South,31-Aug-16,65,Raven Walker,,600
EFGB#6,West,31-Aug-16,63,Stephanie Green,,300
